Id,Name,Host id,Host_identity_verified,Host name,Neighbourhood group,Neighbourhood,Lat,Long,Country,Country code,Instant_bookable,Cancellation_policy,Room type,Construction year,Price,Service fee,Minimum nights,Number of reviews
32482988,"3 Bed 2 Full Bath Loft Near 4,6 Trains | Sleeps 8",5305170075,VERIFIED,Timothy And Natalia,Manhattan,East Harlem,40.79597,-73.93812,United States,US,1,strict,Entire home/apt,2012.0,1158,$232 ,30.0,8.0
32483541,Studio in Queens PRIVATE near LGA $WINTER SPECIALS,73412297303,UNCONFIRMED,Yesica,Queens,Jackson Heights,40.75563,-73.88271,United States,US,1,strict,Entire home/apt,2014.0,561,$112 ,2.0,63.0
32484093,"Spacious private room, good for single/couple, Elmhurst",45046988770,VERIFIED,Kaz,Queens,Elmhurst,40.7414,-73.88921,United States,US,0,strict,Private room,2005.0,1082,$216 ,30.0,2.0
32484645,Fabulous Bushwick Apartment Steps to NYC Subway,59234685620,UNCONFIRMED,Brennan,Brooklyn,Bushwick,40.70637,-73.92289,United States,US,1,moderate,Entire home/apt,2011.0,759,$152 ,3.0,24.0
32485198,Super Cozy Private Room in the heart of FIDI,92378694820,VERIFIED,Miranda,Manhattan,Financial District,40.70809,-74.00481,United States,US,1,flexible,Private room,2018.0,57,$11 ,1.0,33.0
32485750,"Authentic & Luxury SoHo Loft, 2,300 Square Feet",45746707112,VERIFIED,Jeremy,Manhattan,SoHo,40.72048,-74.00157,United States,US,0,strict,Entire home/apt,2015.0,410,$82 ,2.0,15.0
32486302,The Green Room,69002330269,VERIFIED,Sean And  Vanessa,Queens,Springfield Gardens,40.66392,-73.75225,United States,US,0,moderate,Private room,2012.0,330,$66 ,2.0,6.0
32486854,433 West 53rd-2 bedroom apartment in Midtown West,55063685990,VERIFIED,Jeniffer,Manhattan,Hell's Kitchen,40.76571,-73.99011,United States,US,0,strict,Entire home/apt,2017.0,1080,$216 ,30.0,2.0
32487407,Cozy one-bedroom in a hidden gem neighborhood,21711420533,VERIFIED,Justine,Manhattan,Upper East Side,40.76119,-73.96379,United States,US,1,moderate,Entire home/apt,2008.0,80,$16 ,3.0,27.0
32487959,Furnished Studio Apt in the heart of East Village,56201277750,VERIFIED,Jeremy,Manhattan,East Village,40.72791,-73.98733,United States,US,0,moderate,Entire home/apt,2005.0,175,$35 ,60.0,4.0
32488511,Eclectic East Williamsburg House beside Morgan  L,30579549448,VERIFIED,Ellie,Brooklyn,Williamsburg,40.70462,-73.93283,United States,US,1,moderate,Private room,2016.0,447,$89 ,5.0,22.0
32489064,WILLIAMSBURG LG ART LIVING,75702060075,VERIFIED,Charles,Brooklyn,Williamsburg,40.72008,-73.96127,United States,US,1,flexible,Private room,2004.0,710,$142 ,30.0,3.0
32489616,"Studio in Queens, NY",20887755079,VERIFIED,Vilma,Queens,Jackson Heights,40.74984,-73.87082,United States,US,1,flexible,Entire home/apt,2007.0,939,$188 ,3.0,12.0
32490168,Teresa,77365276118,VERIFIED,Lazaro,Manhattan,East Harlem,40.80234,-73.94389,United States,US,1,strict,Entire home/apt,2014.0,847,$169 ,3.0,15.0
32490721,Cozy 2 Bedroom Appt. Near Times Square Manhattan 2,89736743342,UNCONFIRMED,Dr. Tania,Queens,Ozone Park,40.68239,-73.84763,United States,US,0,strict,Entire home/apt,2009.0,669,$134 ,2.0,15.0
32491273,Entire Cozy 1 Bedroom Private Home,57260986768,VERIFIED,Mark,Queens,Ozone Park,40.67515,-73.83944,United States,US,0,flexible,Entire home/apt,2020.0,717,$143 ,5.0,19.0
32491825,Unique get away space,69140412060,VERIFIED,Shell,Brooklyn,East New York,40.66853,-73.87581,United States,US,1,flexible,Entire home/apt,2014.0,637,$127 ,3.0,29.0
32492377,Sonder Chambers | King Room,85554789445,UNCONFIRMED,Sonder (NYC),Manhattan,Midtown,40.76184,-73.97425,United States,US,0,flexible,Private room,2022.0,457,$91 ,2.0,14.0
32492930,Ideal Cute Room in Prime Soho Apartment,47774299491,VERIFIED,Bianca,Manhattan,SoHo,40.72609,-74.00207,United States,US,0,moderate,Private room,2011.0,519,$104 ,30.0,5.0
32493482,Classic Brooklyn Factory Loft Life,66496139316,UNCONFIRMED,Deborah,Brooklyn,Williamsburg,40.703705,-73.935112,United States,US,1,strict,Entire home/apt,2022.0,997,$199 ,3.0,19.0
32494034,Cozy 1 Bedroom Lower Level Apt,12864978562,VERIFIED,Rudy,Queens,St. Albans,40.69203,-73.75761,United States,US,0,strict,Entire home/apt,2007.0,178,$36 ,3.0,43.0
32494587,Artist' Duplex Penthouse with 5 balconies!,92262808987,UNCONFIRMED,Aurora,Brooklyn,Williamsburg,40.71808,-73.94463,United States,US,1,strict,Entire home/apt,2014.0,703,$141 ,4.0,5.0
32495139,"Soaring, stylish home directly on Prospect Park",78709218630,UNCONFIRMED,Ted,Brooklyn,Prospect-Lefferts Gardens,40.65651,-73.96146,United States,US,1,flexible,Entire home/apt,2014.0,791,$158 ,3.0,3.0
32495691,Entire Apartment in a private house. Near the bay,74018849347,UNCONFIRMED,George,Brooklyn,Sheepshead Bay,40.58787,-73.94471,United States,US,0,moderate,Entire home/apt,2010.0,1065,$213 ,30.0,27.0
32496244,"☆Women’s Hostel, 1 bed, Shared Dorm Female 3 Beds",75709506309,UNCONFIRMED,JEMG’S Hostel,Queens,Corona,40.73798,-73.863693,United States,US,1,strict,Shared room,2011.0,72,$14 ,1.0,13.0
32496796,Spacious NEW Furnished Studio~Prime UES~WD in unit,19670920759,VERIFIED,Eran,Manhattan,Upper East Side,40.77531,-73.94897,United States,US,1,flexible,Entire home/apt,2008.0,1153,$231 ,30.0,1.0
32497348,One Room in a very nice two Bedroom Apartment,48481385818,UNCONFIRMED,Freddy,Brooklyn,Bushwick,40.68481,-73.90932,United States,US,0,strict,Private room,2014.0,83,$17 ,2.0,7.0
32497900,[C] A Private Bed Room in 3 Beds Shared Apartment,6930578575,UNCONFIRMED,Takanori,Brooklyn,Crown Heights,40.66775,-73.95922,United States,US,0,moderate,Private room,2021.0,682,$136 ,3.0,3.0
32498453,Centrally located  modern 3 bed DUPLEX + game room,69360141691,UNCONFIRMED,Bárbara,Manhattan,East Village,40.72254,-73.98308,United States,US,1,flexible,Entire home/apt,2004.0,308,$62 ,2.0,7.0
32499005,Charming Chelsea Studio Apartment,60293272765,UNCONFIRMED,Ken,Manhattan,Chelsea,40.74082,-73.99953,United States,US,1,flexible,Entire home/apt,2010.0,293,$59 ,30.0,1.0
32499557,Cozy & Eclectic One Bedroom Apartment (Bronx)!,84528717497,VERIFIED,Cindy,Bronx,Pelham Gardens,40.86398,-73.84999,United States,US,1,flexible,Entire home/apt,2009.0,793,$159 ,3.0,18.0
32500110,★ Large Queen Bed Apt ★ Workstation & Fast Wifi ★,21748378655,VERIFIED,Peter,Manhattan,Chinatown,40.71804,-73.99685,United States,US,0,moderate,Entire home/apt,2005.0,148,$30 ,28.0,8.0
32500662,Cheerful 2 bedroom,672309956,VERIFIED,Florcie,Brooklyn,East Flatbush,40.64826,-73.92805,United States,US,0,moderate,Entire home/apt,2016.0,367,$73 ,3.0,15.0
32501214,HEART OF ASTORIA! Cozy 2 queen bed 1 bath apt,19394131197,UNCONFIRMED,Marta,Queens,Astoria,40.76616,-73.90871,United States,US,1,flexible,Entire home/apt,2016.0,691,$138 ,2.0,26.0
32501767,Charming Upper East Side Studio,51794105245,UNCONFIRMED,Sansriti,Manhattan,Upper East Side,40.77388,-73.94709,United States,US,0,moderate,Entire home/apt,2009.0,992,$198 ,1.0,12.0
32502319,Charming 3 Bedroom Apartment in Brooklyn Townhome,52509617360,VERIFIED,Atsuko & Peter,Brooklyn,Bedford-Stuyvesant,40.68435,-73.91605,United States,US,0,moderate,Entire home/apt,2016.0,243,$49 ,3.0,13.0
32502871,Room 1,30315816921,VERIFIED,Helen,Queens,Flushing,40.7635,-73.82608,United States,US,1,moderate,Private room,2012.0,945,$189 ,2.0,6.0
32503423,*10 MINS FROM MANHATTAN* Gated Williamsburg HOUSE!,76009648352,VERIFIED,Glenn,Brooklyn,Greenpoint,40.72151,-73.94436,United States,US,0,strict,Entire home/apt,2014.0,810,$162 ,1.0,16.0
32503976,*POSITIVE VIBE SPACE* IN THE BRONX CHECK IT OUT:),81848162955,VERIFIED,Crystal,Bronx,Olinville,40.8803,-73.86509,United States,US,1,flexible,Private room,2017.0,478,$96 ,1.0,18.0
32504528,"Cozy Private Room, Upper East Side, Manhattan",76581063376,VERIFIED,Sebastian,Manhattan,East Harlem,40.78517,-73.94323,United States,US,0,moderate,Private room,2012.0,310,$62 ,3.0,13.0
32505080,Hawaiian Treetop Private Bedroom + Bath w/ Roof,18172281591,UNCONFIRMED,Lia,Brooklyn,Bedford-Stuyvesant,40.6837,-73.93007,United States,US,1,moderate,Private room,2006.0,436,$87 ,1.0,2.0
32505633,"Refreshed home in Queens, NY !",88988550135,VERIFIED,Pao,Queens,Woodside,40.74424,-73.91083,United States,US,1,flexible,Entire home/apt,2004.0,649,$130 ,3.0,5.0
32506185,Superior @ The Box House Hotel,6063596520,UNCONFIRMED,The Box House Hotel,Brooklyn,Greenpoint,40.73688,-73.95344,United States,US,0,flexible,Private room,2008.0,573,$115 ,3.0,5.0
32506737,Mahattan’s Room (Room name),51221754877,UNCONFIRMED,Maria C,Queens,Jackson Heights,40.75383,-73.87729,United States,US,0,strict,Private room,2020.0,1019,$204 ,3.0,14.0
32507290,Stylish Prospect Heights Studio (w/Washer & Dryer),68392365191,VERIFIED,Dean,Brooklyn,Crown Heights,40.67918,-73.96339,United States,US,0,flexible,Entire home/apt,2010.0,630,$126 ,30.0,8.0
32507842,Pulaski House - Private Bed Stuy Studio,36110993712,VERIFIED,Anthony,Brooklyn,Bedford-Stuyvesant,40.69514,-73.93464,United States,US,1,flexible,Private room,2019.0,154,$31 ,4.0,9.0
32508394,"Sunny 1 bedroom near 6 train, by Pelham Bay Park",40337643858,VERIFIED,Yan,Bronx,Pelham Bay,40.84465,-73.82844,United States,US,0,moderate,Private room,2022.0,793,$159 ,1.0,2.0
32508946,Entire romantic house,92712785439,UNCONFIRMED,Xiuzhen,Manhattan,Harlem,40.81454,-73.94249,United States,US,0,strict,Entire home/apt,2004.0,480,$96 ,2.0,4.0
32509499,Private bedroom/bathroom/backyard in Williamsburg!,7793036997,VERIFIED,Marie,Brooklyn,Williamsburg,40.70757,-73.94091,United States,US,0,flexible,Private room,2011.0,1100,$220 ,1.0,1.0
32510051,Spacious sweat Apartment in Boro Park Brooklyn NY,24157701342,UNCONFIRMED,Yehudit,Brooklyn,Borough Park,40.63343,-73.98348,United States,US,0,strict,Entire home/apt,2013.0,191,$38 ,30.0,1.0
32510603,Cozy Rockaway Getaway near JFK Airport sleeps 4!,68795854818,UNCONFIRMED,Blu,Brooklyn,Canarsie,40.64128,-73.89376,United States,US,0,moderate,Entire home/apt,2018.0,158,$32 ,2.0,2.0
32511156,Cozy 1bd apt in Greenpoint with private patio,1044785235,UNCONFIRMED,Alyson,Brooklyn,Greenpoint,40.73714,-73.95321,United States,US,1,strict,Entire home/apt,2017.0,63,$13 ,3.0,2.0
32511708,Deluxe Guest Room in Smart Apt,10461734662,UNCONFIRMED,Pauriany,Bronx,Concourse,40.83664,-73.91801,United States,US,0,flexible,Private room,2011.0,547,$109 ,2.0,1.0
32512260,Females only lovely shared room in Manhattan,86779700328,UNCONFIRMED,Hailey Gokhan,Manhattan,Upper East Side,40.77114,-73.95176,United States,US,0,flexible,Shared room,2015.0,1026,$205 ,2.0,2.0
32512813,The Cozy Pelham Home,80182774529,UNCONFIRMED,Lenny,Bronx,Bronxdale,40.85654,-73.86482,United States,US,1,moderate,Entire home/apt,2016.0,1136,$227 ,1.0,3.0
32513365,Forest Hills 1 BR / 20 mins to city / ⭐️⭐️⭐️⭐️⭐️ BED,42754506695,VERIFIED,Jean,Queens,Forest Hills,40.7106,-73.85246,United States,US,0,flexible,Entire home/apt,2017.0,209,$42 ,5.0,57.0
32513917,Comfortable Private Room in Upper Manhattan 2BR,59702821352,VERIFIED,Kim,Manhattan,East Harlem,40.80728,-73.9388,United States,US,0,moderate,Private room,2011.0,895,$179 ,30.0,42.0
32514469,1 BEDROOM APT -  Lower East Side,60574329753,UNCONFIRMED,Marcell,Manhattan,Chinatown,40.71738,-73.99231,United States,US,0,moderate,Entire home/apt,2004.0,518,$104 ,2.0,60.0
32515022,Spacious 3 Bedroom Prospect Brooklyn near subway,15777514867,UNCONFIRMED,Hannah,Brooklyn,Crown Heights,40.67506,-73.95866,United States,US,0,moderate,Entire home/apt,2017.0,160,$32 ,2.0,73.0
32515574,Great Studio in the heart of Harlem,2387559494,VERIFIED,Brinton,Manhattan,Harlem,40.80558,-73.94497,United States,US,1,flexible,Entire home/apt,2006.0,602,$120 ,30.0,197.0
32516126,City Life in Harlem,70183027231,VERIFIED,John,Manhattan,Harlem,40.80362,-73.95576,United States,US,1,moderate,Entire home/apt,2006.0,1120,$224 ,30.0,152.0
32516679,Spacious Junior 1BR Apt in USQ/Flatiron,8245272010,UNCONFIRMED,Allie,Manhattan,Chelsea,40.73728,-73.99248,United States,US,0,moderate,Private room,2003.0,167,$33 ,1.0,50.0
32517231,Artist Loft in Williamsburg with private rooftop!,29496224844,VERIFIED,Jack,Brooklyn,Williamsburg,40.71416,-73.96475,United States,US,1,flexible,Entire home/apt,2014.0,991,$198 ,2.0,181.0
32517783,"Room for rent in a cozy, clean, quite apartment",90908286857,VERIFIED,Hernan,Manhattan,East Village,40.72675,-73.98548,United States,US,0,strict,Private room,2006.0,814,$163 ,2.0,54.0
32518336,Bright Scandi-inspired guest apt in private house,95491667327,VERIFIED,Linda,Queens,Ridgewood,40.70453,-73.90152,United States,US,0,moderate,Entire home/apt,2007.0,431,$86 ,30.0,105.0
32518888,".Safe, cozy & minutes to NYC",87574859383,UNCONFIRMED,Angelo,Queens,Ditmars Steinway,40.77727,-73.91761,United States,US,1,strict,Private room,2018.0,531,$106 ,1.0,136.0
32519440,Charming Antique Style Room With Piano,36929519259,UNCONFIRMED,Laramie,Brooklyn,Bushwick,40.68972,-73.91512,United States,US,0,moderate,Private room,2019.0,1071,$214 ,1.0,160.0
32519992,Bed-Stuy 1BR garden apt,36755927695,UNCONFIRMED,Christina,Brooklyn,Bedford-Stuyvesant,40.68343,-73.92074,United States,US,1,flexible,Entire home/apt,2009.0,1069,$214 ,30.0,7.0
32520545,NYCHaven1:,20000330853,VERIFIED,Jason,Brooklyn,East Flatbush,40.65284,-73.93724,United States,US,1,flexible,Entire home/apt,2013.0,1200,$240 ,30.0,286.0
32521097,Beautiful Modern  Apartment Near Downtown Brooklyn,57217962914,UNCONFIRMED,Christopher,Brooklyn,Bedford-Stuyvesant,40.68772,-73.95904,United States,US,0,strict,Entire home/apt,2008.0,446,$89 ,2.0,96.0
32521649,"LUX Prospect Park Historic 1BR near 2,5,Q&B trains",70882438128,UNCONFIRMED,Claudia,Brooklyn,Prospect-Lefferts Gardens,40.66142,-73.95133,United States,US,0,moderate,Entire home/apt,2012.0,210,$42 ,6.0,212.0
32522202,NYCHaven2:,88669554018,VERIFIED,Jason,Brooklyn,East Flatbush,40.65328,-73.93951,United States,US,0,moderate,Entire home/apt,2006.0,277,$55 ,30.0,273.0
32522754,Brownstone Garden Level in Historic District,77833711102,UNCONFIRMED,Kate,Manhattan,Harlem,40.82467,-73.94576,United States,US,1,flexible,Entire home/apt,2017.0,639,$128 ,30.0,58.0
32523306,Manhattan Loft In Tribeca,21266942912,VERIFIED,J.,Manhattan,Tribeca,40.71735,-74.00478,United States,US,1,strict,Entire home/apt,2014.0,227,$45 ,30.0,7.0
32523859,Private Room with AC for 1 person,91277016096,UNCONFIRMED,Oluremi,Brooklyn,Bedford-Stuyvesant,40.68475,-73.92993,United States,US,0,moderate,Private room,2003.0,900,$180 ,5.0,120.0
32524411,Sunny 1 bd  apartment - Historic Brownstone Apt #2,76981084172,VERIFIED,Juan,Brooklyn,Bedford-Stuyvesant,40.68662,-73.92906,United States,US,0,moderate,Entire home/apt,2022.0,975,$195 ,30.0,24.0
32524963,Beautiful place,42462584108,VERIFIED,Anmarie,Brooklyn,Canarsie,40.63559,-73.90828,United States,US,1,strict,Entire home/apt,2009.0,838,$168 ,1.0,132.0
32525515,Gorgeous 2BR | Close to Hospitals | Heart of NYC,19340545623,UNCONFIRMED,Global Luxury Suites,Manhattan,Hell's Kitchen,40.76228,-73.99776,United States,US,0,flexible,Entire home/apt,2012.0,855,$171 ,30.0,2.0
32526068,Comfy Private Room w/ Big TV,96506036686,UNCONFIRMED,Belkis,Bronx,Bronxdale,40.85627,-73.86304,United States,US,1,moderate,Private room,2018.0,1002,$200 ,30.0,81.0
32526620,Economy private room great location to Manhattan,91615109033,VERIFIED,Lois,Staten Island,West Brighton,40.63189,-74.11308,United States,US,1,flexible,Private room,2004.0,993,$199 ,2.0,98.0
32527172,The Cozy Cole room at The Harlem Flophouse,94179121783,UNCONFIRMED,René,Manhattan,Harlem,40.80799,-73.95006,United States,US,1,moderate,Private room,2018.0,95,$19 ,1.0,95.0
32527725,Cozy Escape in Brooklyn,50574523507,VERIFIED,Ruth,Brooklyn,Prospect-Lefferts Gardens,40.66134,-73.94202,United States,US,1,moderate,Entire home/apt,2006.0,114,$23 ,2.0,151.0
32528277,Gorgeous  Renovated 1BR - close to Central Park,59302539186,UNCONFIRMED,Kate,Manhattan,East Harlem,40.79052,-73.9485,United States,US,1,flexible,Entire home/apt,2011.0,949,$190 ,30.0,142.0
32528829,Beautiful 2 bedroom apartment in Park Slope!,88776613455,UNCONFIRMED,Lara,Brooklyn,South Slope,40.6641,-73.9833,United States,US,1,flexible,Entire home/apt,2019.0,763,$153 ,30.0,8.0
32529382,GloRia's Pod,5877992933,VERIFIED,Donovan,Queens,Queens Village,40.70973,-73.73956,United States,US,0,strict,Entire home/apt,2005.0,797,$159 ,1.0,135.0
32529934,"Artsy 1 bedroom Condo/Buschwick Queen Bed, Rooftop",53230428776,UNCONFIRMED,Fox,Brooklyn,Bushwick,40.70014,-73.9327,United States,US,0,moderate,Entire home/apt,2017.0,1112,$222 ,1.0,16.0
32530486,cozy quite relaxing  space,74071119900,UNCONFIRMED,Dadrine,Brooklyn,East Flatbush,40.65432,-73.91895,United States,US,0,flexible,Private room,2021.0,531,$106 ,30.0,4.0
32531038,"Contemporary Home Away from Home, Entire house",72473005381,VERIFIED,Leon,Staten Island,Tompkinsville,40.63575,-74.08098,United States,US,1,moderate,Entire home/apt,2022.0,188,$38 ,4.0,78.0
32531591,Modern Townhouse Apartment in Brooklyn,10801401531,UNCONFIRMED,Sunny,Brooklyn,Bedford-Stuyvesant,40.68419,-73.93065,United States,US,0,flexible,Entire home/apt,2012.0,113,$23 ,3.0,94.0
32532143,2 BEDROOM APT-walk to CENTRAL PARK and restaurants,68272169697,UNCONFIRMED,Moby,Manhattan,East Harlem,40.78766,-73.94785,United States,US,0,flexible,Entire home/apt,2010.0,912,$182 ,2.0,74.0
32532695,very big apartment? entire apartment in harlem,2468549925,UNCONFIRMED,Winie,Manhattan,Harlem,40.81824,-73.9419,United States,US,0,flexible,Entire home/apt,2003.0,437,$87 ,30.0,6.0
32533248,COUSY PRIVATE ROOM,62332892654,UNCONFIRMED,Lolita,Queens,Astoria,40.7677,-73.92275,United States,US,1,moderate,Private room,2015.0,745,$149 ,2.0,58.0
32533800,Entire 2 Bedroom Elegant Suite w Modern Amenities,52009214005,UNCONFIRMED,Akem & Terry,Brooklyn,Cypress Hills,40.67819,-73.89364,United States,US,1,strict,Entire home/apt,2007.0,297,$59 ,3.0,56.0
32534352,NewlyBuilt+Terrace 3min▶︎Subway 30min Manhattan,27572592725,UNCONFIRMED,Hiroki,Queens,Elmhurst,40.73862,-73.87707,United States,US,1,moderate,Private room,2007.0,147,$29 ,30.0,2.0
32534905,"Comfort, Outdoor Space. Laundry & Modern Amenities",68265758724,VERIFIED,Jen,Manhattan,East Harlem,40.7927,-73.9394,United States,US,1,strict,Entire home/apt,2018.0,168,$34 ,5.0,20.0
32535457,Loft with rooftop in the Heart of Brooklyn,76602223335,VERIFIED,Vanessa,Brooklyn,Williamsburg,40.70425,-73.93417,United States,US,0,moderate,Entire home/apt,2019.0,1057,$211 ,2.0,67.0
32536009,Spacious furnished room in Astoria NYC. Free WiFi!,33776664160,VERIFIED,Kaz,Queens,Astoria,40.76845,-73.9224,United States,US,1,flexible,Private room,2016.0,992,$198 ,30.0,4.0
32536561,Fifth Ave/Central Park Studio Apt,11393184209,UNCONFIRMED,Svetlana,Manhattan,Midtown,40.7626,-73.97876,United States,US,1,strict,Entire home/apt,2013.0,708,$142 ,10.0,10.0
32537114,Modern Harlem One Bedroom Apartment,15437785427,VERIFIED,Erick,Manhattan,Harlem,40.8024,-73.95437,United States,US,1,flexible,Entire home/apt,2021.0,479,$96 ,2.0,22.0
32537666,Renovated with your own bathroom next to Columbia!,51894097420,UNCONFIRMED,Ludina,Manhattan,Harlem,40.80512,-73.95545,United States,US,0,flexible,Private room,2008.0,827,$165 ,5.0,29.0
32538218,Bright and Cozy Bedroom with King Size Bed.,53825494422,UNCONFIRMED,Alina,Brooklyn,Midwood,40.62185,-73.96172,United States,US,1,strict,Private room,2011.0,353,$71 ,3.0,7.0
32538771,Beautiful One Bedroom Apartment in Bushwick,15945007426,VERIFIED,Jacinta,Brooklyn,Bushwick,40.68865,-73.91297,United States,US,1,moderate,Entire home/apt,2011.0,1166,$233 ,5.0,12.0
32539323,"Private,  cozy,  comfortable,  it feels like home",86563954930,VERIFIED,Segun,Bronx,Williamsbridge,40.88151,-73.8494,United States,US,1,flexible,Entire home/apt,2003.0,448,$90 ,1.0,45.0
32539875,Dylan Hotel NYC - Standard Queen,33733536723,UNCONFIRMED,Dylan,Manhattan,Murray Hill,40.75164,-73.9791,United States,US,1,moderate,Hotel room,2020.0,1020,$204 ,1.0,24.0
32540428,Private Single Bedroom Semibasement Near Subway,55445510313,VERIFIED,Susy,Brooklyn,Bushwick,40.68343,-73.90726,United States,US,0,strict,Private room,2007.0,1015,$203 ,3.0,27.0
32540980,2 mins from train and just 15 mins to Manhattan,85186126183,VERIFIED,Thorjuta (Paul),Queens,Sunnyside,40.74558,-73.92495,United States,US,0,moderate,Private room,2003.0,548,$110 ,30.0,16.0
32541532,Apartment For Rent in Brooklyn NY Great Location,23163270312,UNCONFIRMED,Eli,Brooklyn,Bergen Beach,40.62681,-73.91218,United States,US,0,moderate,Entire home/apt,2021.0,1067,$213 ,4.0,50.0
32542084,Large & Quiet 2 Bedroom Oasis in Top East Village,56472975173,UNCONFIRMED,Kyra,Manhattan,East Village,40.72251,-73.97956,United States,US,0,moderate,Entire home/apt,2020.0,293,$59 ,6.0,28.0
